trial,fold,adjusted_sharpe,raw_sharpe,strategy_volatility,market_volatility,cumulative_return,max_drawdown,volatility_penalty,return_penalty,metric_errors,r2,spearman,rmse,train_end,inner_train_end,stopping_start,stopping_end,validation_start,validation_end,best_iteration,prediction_constant,allocation_mean
14,2,0.6698962898752384,0.6698962898752384,0.16647902910794704,0.24061547890237955,0.10568826722181275,0.11021534963348932,1.0,1.0,[],0.00714411782029889,0.0998549337942529,0.015075947802910715,8146,7965,7967,8146,8148,8327,65,False,0.35
14,3,-0.23750115441206482,-0.4911679454331854,0.04943856936338665,0.12971198860867603,0.018661686421311975,0.02006089,1.0,2.068065507509106,[],0.006412958464992791,0.1176785291727111,0.008122584992835132,8326,8145,8147,8326,8328,8507,129,False,0.11666666666666667
14,4,1.1101712598456999,2.8136979922818517,0.054574125067758425,0.1112305968042878,0.15840806073583566,0.016453115679385757,1.0,2.534472017112856,[],-0.0201925516378767,0.0910074858756964,0.0070575916854230146,8506,8325,8327,8506,8508,8687,82,False,0.18333333333333332
14,5,-0.23792772086156105,-0.37087049085128493,0.1444006273805507,0.1478664678841467,-0.005711645093535109,0.10035402840141124,1.0,1.5587527569646962,[],-0.0019450768907682825,0.03728008115277883,0.009297082989908062,8686,8505,8507,8686,8688,8867,8,False,0.9222222222222223
15,1,1.1581537055020812,1.1581537055020812,0.1580332728999524,0.18405361319648608,0.14133108501705652,0.09024348638752844,1.0,1.0,[],0.012174843006337643,0.12934615477745598,0.011491869501105825,7966,7785,7787,7966,7968,8147,110,False,0.6277777777777778
15,2,-0.7506305575523903,-0.7584416209313959,0.17072293880602663,0.24061547890237955,-0.06915453386540911,0.11543608370686519,1.0,1.010406002394141,[],0.002393285204842388,0.05990102575182361,0.015111974093586326,8146,7965,7967,8146,8148,8327,113,False,0.4222222222222222
15,3,0.3609336671137395,0.513404036999859,0.02740483256033131,0.12971198860867603,0.046948155416035475,0.015573541994166332,1.0,1.4224332163451858,[],0.0007413748146747334,0.03963842210883531,0.008145734633568382,8326,8145,8147,8326,8328,8507,45,False,0.03888888888888889
15,4,0.25848634330291453,1.2403126181362096,0.06654361803967437,0.1112305968042878,0.10114705649454409,0.030569128095187862,1.0,4.798368077352212,[],-0.013567529279725266,0.05755502759608878,0.007034638734835861,8506,8325,8327,8506,8508,8687,15,False,0.2833333333333333
15,5,0.160679651015161,0.160679651015161,0.14784862356022033,0.1478664678841467,0.05073080340318265,0.10035402840141125,1.0,1.0,[],-0.0003705024892324271,0.016930613016685938,0.009289774852422291,8686,8505,8507,8686,8688,8867,2,False,0.9944444444444445
16,1,0.3915414073233627,0.3915414073233627,0.1732383872751241,0.18405361319648608,0.051222373411564895,0.10438916239696047,1.0,1.0,[],0.012529713544337406,0.10620492402028871,0.01148980512148851,7966,7785,7787,7966,7968,8147,118,False,0.7944444444444444
16,2,0.6397056601656581,0.6397056601656581,0.1833907975651439,0.24061547890237955,0.11026809838217462,0.12109570194798495,1.0,1.0,[],0.0017235423100742109,0.0710024836265717,0.015117045951558794,8146,7965,7967,8146,8148,8327,33,False,0.4222222222222222
16,3,-0.31937738940458166,-0.7146032254444976,0.04502896646913218,0.12971198860867603,0.012934015009827937,0.023437557797453858,1.0,2.237488467097622,[],0.0041013874095580105,0.0956428696358941,0.008132028063123332,8326,8145,8147,8326,8328,8507,117,False,0.09444444444444444
16,4,0.9469846732777879,2.041049705134544,0.08326272531455797,0.1112305968042878,0.17203687897173525,0.05558551095823573,1.0,2.155314402365015,[],-0.012296511018739187,0.07198346738931428,0.00703022661682008,8506,8325,8327,8506,8508,8687,15,False,0.37222222222222223
16,5,0.17895452575573725,0.17920621056018599,0.09734936757035503,0.1478664678841467,0.04600651019581778,0.07196471089738052,1.0,1.001406417654909,[],-0.0002129842352469602,-0.01564105343748687,0.009289043440051227,8686,8505,8507,8686,8688,8867,19,False,0.3
17,1,0.4332394990206,0.4332394990206,0.16794687735776057,0.18405361319648608,0.05493042590149248,0.10225153680170465,1.0,1.0,[],0.01473026945617606,0.1372201028047759,0.01147699559150201,7966,7785,7787,7966,7968,8147,33,False,0.6777777777777778
17,2,-0.47808993175476333,-0.47808993175476333,0.16591109053220138,0.24061547890237955,-0.0351862231112473,0.1240709324088849,1.0,1.0,[],-0.0022371531522991095,0.032700597755074744,0.015147004959567934,8146,7965,7967,8146,8148,8327,71,False,0.36666666666666664
17,3,0.6920162961326157,0.8299120234466567,0.04148069532707887,0.12971198860867603,0.06227718955193018,0.017046450000000005,1.0,1.1992665896521244,[],-0.0033218757998250137,0.02597613709903645,0.008162279190793488,8326,8145,8147,8326,8328,8507,74,False,0.06666666666666667
17,4,0.9507254813680894,2.3492073834507243,0.06646737777087494,0.1112305968042878,0.16055225833990594,0.0523406799840494,1.0,2.470962890434183,[],-0.010793376690599876,0.08606934767411736,0.007025005172030154,8506,8325,8327,8506,8508,8687,7,False,0.4
17,5,-0.3485792696556162,-0.9275619405934381,0.11609264585074791,0.1478664678841467,-0.04342636975169727,0.09770296213547808,1.0,2.66097849568001,[],-0.004202339230877206,-0.09266448594118289,0.00930754970578592,8686,8505,8507,8686,8688,8867,21,False,0.42777777777777776
18,1,0.10507008239865862,0.10507008239865862,0.15577685483975284,0.18405361319648608,0.013288888272033584,0.13446996231698552,1.0,1.0,[],0.01252939110255924,0.07393643836743932,0.01148980699738946,7966,7785,7787,7966,7968,8147,101,False,0.5944444444444444
18,2,-0.15138602588127106,-0.15138602588127106,0.1495071802533573,0.24061547890237955,0.004682327258662385,0.13529938514266573,1.0,1.0,[],-0.002298384241238516,0.0405033077152587,0.015147467651177195,8146,7965,7967,8146,8148,8327,58,False,0.32222222222222224
18,3,0.765091068683705,1.0196974296145869,0.020964650647913054,0.12971198860867603,0.05242568396206678,0.009072478879666697,1.0,1.3327791570863812,[],0.0044907486973913,0.15643281171229562,0.00813043823941162,8326,8145,8147,8326,8328,8507,44,False,0.044444444444444446
18,4,0.49212909115564724,1.6314982631397565,0.07678319030094287,0.1112305968042878,0.13525800193651807,0.047012423116486596,1.0,3.3151835411895156,[],-0.020443614894525952,-0.005911708134875386,0.007058460047454087,8506,8325,8327,8506,8508,8687,60,False,0.39444444444444443
18,5,0.9072923131796833,0.9072923131796833,0.08719717987923704,0.1478664678841467,0.09309212335704067,0.055035631038685896,1.0,1.0,[],-0.0006576065948002974,0.03539883770848142,0.00929110782913216,8686,8505,8507,8686,8688,8867,10,False,0.26666666666666666
19,1,0.2146715172027119,0.2146715172027119,0.16216911471963863,0.18405361319648608,0.026725869813414325,0.12019590303398096,1.0,1.0,[],0.011445883273887847,0.09601325143780158,0.011496108897707455,7966,7785,7787,7966,7968,8147,96,False,0.6666666666666666
19,2,-0.22351243898643636,-0.22351243898643636,0.16112302749306426,0.24061547890237955,-0.004884321052049207,0.15834954211027136,1.0,1.0,[],-0.0027176289600907566,0.015944936572116424,0.015150635286673158,8146,7965,7967,8146,8148,8327,124,False,0.3277777777777778
19,3,0.9868745948374468,1.054511489850695,0.05015132123021357,0.12971198860867603,0.07637176750342331,0.02660484630983922,1.0,1.0685364638699502,[],0.0032428543681704003,0.11012274041379878,0.008135532491529858,8326,8145,8147,8326,8328,8507,151,False,0.1111111111111111
19,4,0.68036648764906,1.919680903630421,0.07421259071233494,0.1112305968042878,0.14927512403546755,0.04676721198724016,1.0,2.821539476854145,[],-0.022950329274611825,0.054847371832463965,0.007067124264832577,8506,8325,8327,8506,8508,8687,127,False,0.28888888888888886
19,5,-0.11766838812647058,-0.13785347676227633,0.1466906257474674,0.1478664678841467,0.018243933949323766,0.10035402840141125,1.0,1.1715421529706918,[],-0.0013792079979670913,-0.03880771386954101,0.009294457260617443,8686,8505,8507,8686,8688,8867,3,False,0.9277777777777778
20,1,0.16778878676827375,0.16778878676827375,0.16409782972128176,0.18405361319648608,0.0214001808934298,0.12154628283044885,1.0,1.0,[],0.0116177738633656,0.10350319454304145,0.011495109377898955,7966,7785,7787,7966,7968,8147,82,False,0.7277777777777777
20,2,0.3533412549668823,0.3533412549668823,0.16762607227157214,0.24061547890237955,0.0651614528789236,0.14578010158739743,1.0,1.0,[],0.00040000062160294725,0.05984958383489203,0.015127063924517535,8146,7965,7967,8146,8148,8327,67,False,0.3388888888888889
20,3,0.486244506846793,0.605353540836692,0.04884992565228144,0.12971198860867603,0.05860182102505689,0.01704645,1.0,1.244957078820899,[],0.0023103137597298984,0.13527578011667027,0.008139337300353282,8326,8145,8147,8326,8328,8507,113,False,0.1
20,4,0.32159205604895136,1.3609310570428224,0.07175624086011936,0.1112305968042878,0.11309770103357743,0.05558551095823573,1.0,4.231855331761265,[],-0.02066606140679661,0.02358821299252733,0.007059229342414539,8506,8325,8327,8506,8508,8687,54,False,0.31666666666666665
